CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Barbados,BRB,20210307,,V1: Vaccine Prioritisation,2,,"The vaccines now are available to those over 18, and the government has signaled its intent to obtain more doses so that all residents could be vaccinated by the end of April or early May.    https://web.archive.org/web/20211005005439/https://www.travelweekly.com/Caribbean-Travel/Barbados-steps-up-Covid-19-vaccination-efforts"
Barbados,BRB,20210307,20210826,V2: Vaccine Availability,2,,"The vaccines now are available to those over 18, and the government has signaled its intent to obtain more doses so that all residents could be vaccinated by the end of April or early May.    https://web.archive.org/web/20211005005439/https://www.travelweekly.com/Caribbean-Travel/Barbados-steps-up-Covid-19-vaccination-efforts"
Barbados,BRB,20210307,20210826,V3: Vaccine Financial Support,5,,"Ms. Mottley added that it was Government’s desire to have more vaccines available in the country to facilitate more people, whether they are citizens or not, being vaccinated by the end of April or early May.  To facilitate that process, she noted that Government was able to settle different supplies of vaccines in addition to the 100,000, which it received from India last week.  https://archive.vn/mHago#selection-1883.0-1883.195"
Barbados,BRB,20210328,20210328,C2: Workplace closing,3,1,"Between 5am and 9pm. Citizens are supposed to be home except for essential purposes today.   On Sunday 28th March, Friday 2nd April, Sunday 4th April, Monday  5th April and Sunday 11th April, 2021, only the following non-essential services shall be permitted to open in the manner specified:  bakeries for the baking of bread only, between the hours of 8:00 a.m. to 6:00 p.m;  cleaning services that clean for essential services and businesses to which this paragraph applies;  farms, between the hours of 6:00 a.m. and 6:00 p.m; fuel manufacturers, fuel storage facilities and fuel distributors, for the entire day; gasolene stations, for the sale of products relating to motor vehicles, petroleum products, including liquefied petroleum gas, commonly referred to as “bottled gas”, and for the sale of top-ups for mobile telephones and pharmaceuticals, between the hours of 7:00 a.m. and 5:00 p.m; hotels, villas and other rental accommodation, for the entire day, including restaurants; pharmaceutical manufacturers, manufacturers of beverages and dairy  products, food processors and food distributors, between the hours of  7:00 a.m. and 5:00 p.m; pharmacies for the sale of pharmaceuticals and the filling of  prescriptions, between the hours of 8:00 a.m. and 4:00 p.m; sugar factories, for the entire day; and tyre shops, wrecker services and emergency personnel for vehicle response only, as needed.    Please see:   https://web.archive.org/web/20210328180141/https://pmo.gov.bb/wp-content/uploads/2021/03/Emergency-Management-Covid-19-Curfew-No.-7-Directive-2021.pdf"
Barbados,BRB,20210329,20210401,C2: Workplace closing,1,1,"Every business, establishment and organization is permitted to open and to conduct business every day from Monday to Saturday and close no later than  6:00 p.m. The number of persons within and outside the establishments at any one time must ensure that a physical distance of at least 6 feet is maintained between every person.     https://web.archive.org/web/20210401160758/https://pmo.gov.bb/wp-content/uploads/2021/03/Emergency-Management-Covid-19-Curfew-No.-7-Directive-2021.pdf   "
Barbados,BRB,20210329,20220125,E1: Income support,1,1,"There is no change in this policy.    https://web.archive.org/web/20210402214146/https://gisbarbados.gov.bb/blog/further-support-for-adopt-our-families-programme/"
Barbados,BRB,20210329,20210930,H2: Testing policy,3,,"""The Ministry of Health and Wellness continues to appeal to members of the public to get tested for the COVID-19 virus whether they believe that   they are symptomatic or not."" As per the sources, ""PCR tests are available at government facilities for no charge.""      https://web.archive.org/web/20210403100508/https://gisbarbados.gov.bb/blog/health-ministry-get-tested-for-covid-19/  https://web.archive.org/web/20210403102203/https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/"
Barbados,BRB,20210402,20210402,C2: Workplace closing,3,1,"The Government has decided to impose more restrictive measures during the holidays. Only essential services can be open from 05:00 am to 09:00 pm on these days.    https://web.archive.org/web/20210401160758/https://pmo.gov.bb/wp-content/uploads/2021/03/Emergency-Management-Covid-19-Curfew-No.-7-Directive-2021.pdf  "
Barbados,BRB,20210403,20210403,C2: Workplace closing,1,1,"Every business, establishment and organization is permitted to open and to conduct business every day from Monday to Saturday and close no later than  6:00 p.m. The number of persons within and outside the establishments at any one time must ensure that a physical distance of at least 6 feet is maintained between every person.     https://web.archive.org/web/20210401160758/https://pmo.gov.bb/wp-content/uploads/2021/03/Emergency-Management-Covid-19-Curfew-No.-7-Directive-2021.pdf   "
Barbados,BRB,20210404,20210411,C2: Workplace closing,3,1,"The Government has decided to impose more restrictive measures during the holidays. Only essential services can be open from 05:00 am to 09:00 pm on these days.    https://web.archive.org/web/20210401160758/https://pmo.gov.bb/wp-content/uploads/2021/03/Emergency-Management-Covid-19-Curfew-No.-7-Directive-2021.pdf"
Barbados,BRB,20210412,20211214,C2: Workplace closing,2,1,"Bars and restaurants are allowed to operate at 50 per cent of the capacity but nightclubs, theatres and cinemas shall remain   closed.    http://web.archive.org/web/20210423135046/https://gisbarbados.gov.bb/blog/limited-curfew-among-new-covid-19-rules/  "
Barbados,BRB,20210419,20210828,C1: School closing,2,1,"The Government has planned ""The Trinity term was initially set to begin on Tuesday, April 20, with Class Three and Class Four students, preparing for the Common Entrance Examination, and Fifth and Sixth Form students, doing Caribbean Examinations Council (CXC) examinations, returning to physical school plants. Other year groups would be working online"" but schools have been preventing to reopen for presential learning due to the ash   fall from the La Soufriere volcano.""The Barbados Community College’s (BCC) Hospitality Institute, because of its small student roll, will reopen for   face-to-face instruction on Monday, April 19, once the all-clear is given.""    https://web.archive.org/web/20210423131218/https://gisbarbados.gov.bb/blog/ash-fall-delays-start-of-trinity-term/ "
Barbados,BRB,20210426,20210510,C7: Restrictions on internal movement,1,1,"A public service vehicle shall carry no more than 75 per cent of its authorized number of sitting passengers and shall carry no standing passengers. Midnight curfew has been imposed from midnight to 5 am. The owner or driver of a public service vehicle shall ensure that the vehicle  is sanitized after putting down passengers and before taking up new passengers  http://web.archive.org/web/20210510182949/https://gisbarbados.gov.bb/download/official-gazette-april-24-2021-part-a-no-50/"
Barbados,BRB,20210426,20210828,H7: Vaccination policy,4,1,"Health and Wellness Minister Lieutenant Colonel Jeffrey Bostic is urging all Barbadians to take the vaccine. Reminding parents, teachers and the entire country that taking the vaccine would allow the country to be able to reach herd immunity.   http://web.archive.org/web/20210510190438/https://gisbarbados.gov.bb/blog/take-covid-19-vaccine-says-health-minister/"
Barbados,BRB,20210511,20210516,C7: Restrictions on internal movement,2,1,"No have change in the indicator int the week, but,  in May 13, the Prime Minister, Mia Amor Mottley has announced that the provisions of Emergency Management COVID -19 Directive No.9 now in place will be continued in Directive No.10 which will come into in effect from May 18, 2021. See in Barbados’ Government Information Service website, archived: https://web.archive.org/web/20210516135641/https://gisbarbados.gov.bb/blog/current-covid-19-directive-extended-with-modifications/"
Barbados,BRB,20210511,20210516,H1: Public information campaigns,1,1,"The Prime Minister’s Office reforced in 13 May “that although barbadians are at a positivity rate of less than one percent, we are not yet out of the woods and COVID-19 is a real and enduring concern. We must keep our guard up and follow all of the health protocols including the wearing of masks, frequent washing of hands and sanitizing and physical distancing.”    See in Barbados’ Government Information Service website, archived: https://web.archive.org/web/20210516135641/https://gisbarbados.gov.bb/blog/current-covid-19-directive-extended-with-modifications/  "
Barbados,BRB,20210511,20210516,H6: Facial Coverings,4,1,"The Prime Minister’s Office reforced in 13 May “that although barbadians are at a positivity rate of less than one percent, we are not yet out of the woods and COVID-19 is a real and enduring concern. We must keep our guard up and follow all of the health protocols including the wearing of masks, frequent washing of hands and sanitizing and physical distancing.”    See in Barbados’ Government Information Service website, archived: https://web.archive.org/web/20210516135641/https://gisbarbados.gov.bb/blog/current-covid-19-directive-extended-with-modifications/  "
Barbados,BRB,20210517,20211214,C7: Restrictions on internal movement,0,,"There are no restrictions on intercity or interstate travel  http://web.archive.org/web/20210524015025/https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/"
Barbados,BRB,20210517,20220125,H1: Public information campaigns,2,1,"There is a coordinated public campaign in effect.   http://web.archive.org/web/20210524013606/https://gisbarbados.gov.bb/"
Barbados,BRB,20210517,20210816,H6: Facial Coverings,3,1,"Wearing facemasks remains mandatory in all public spaces. https://archive.vn/Lg3ZX  No person shall, without reasonable explanation, be in a public building or public place; or travel on a public service vehicle or other public transport, whether as a driver, conductor or passenger unless he wears a face mask, face shield or face-covering which covers his mouth, nose and chin.  For the purposes of this Directive, “public building” or “public place” includes a building or a place to which members of the public have a general or conditional right of access. https://archive.vn/WrB3e and https://archive.vn/zWgFX"
Barbados,BRB,20210606,20210831,C5: Close public transport,0,,"Public transportation is operating. Masks are required for public transportation and taxis. https://web.archive.org/web/20210614191523/https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/"
Barbados,BRB,20210615,20210816,C4: Restrictions on gatherings,3,1,"Meetings of civic associations, private or social clubs, and other organizations may resume as long as participants follow protocols on mask-wearing, social distancing, and sanitization. Such gatherings are limited to 100 people.  https://web.archive.org/web/20210620224323/https://www.garda.com/crisis24/news-alerts/487736/barbados-authorities-modify-and-extend-existing-covid-19-restrictions-through-june-27-update-30"
Barbados,BRB,20210629,20210712,C6: Stay at home requirements,0,,"Authorities in Barbados have eased certain COVID-19-related measures and lifted all curfew restrictions effective June 29.  https://web.archive.org/web/20210705203655/https://www.garda.com/crisis24/news-alerts/496516/barbados-authorities-lift-curfew-and-ease-some-covid-related-restrictions-june-29-update-31  "
Barbados,BRB,20210629,20211214,H8: Protection of elderly people,0,,"In line with C6. No other policies noted.   https://web.archive.org/web/20210705203655/https://www.garda.com/crisis24/news-alerts/496516/barbados-authorities-lift-curfew-and-ease-some-covid-related-restrictions-june-29-update-31"
Barbados,BRB,20210706,20210831,C3: Cancel public events,1,1,"Meetings of civic associations, private or social clubs, and other organizations may resume provided they comply with health protocols. Such gatherings are limited to 100 people.    http://web.archive.org/web/20210809150226/https://www.garda.com/crisis24/news-alerts/506546/barbados-authorities-extend-covid-19-related-curfew-and-other-restrictions-through-at-least-aug-8-update-33    http://web.archive.org/web/20210809150326/https://www.garda.com/crisis24/news-alerts/503316/barbados-authorities-maintain-covid-19-restrictions-through-at-least-july-25-update-32"
Barbados,BRB,20210706,20210816,C8: International travel controls,1,,"A negative PCR test 72 hours prior to the entry is obligatory.  http://web.archive.org/web/20210809111849/https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/"
Barbados,BRB,20210713,20210724,C6: Stay at home requirements,2,1,"Update on 11 Jul 2021:  ""The third phase of the plan is to restrict people’s movement by implementing a number of measures from this Tuesday, July 13, for a period of two weeks, in an effort to curb the rise in cases.""  ""The curfew will be re-introduced from 11:00 p.m. to 5:00 a.m.""  http://web.archive.org/web/20220903063821/https://gisbarbados.gov.bb/blog/measures-to-restrict-movement-from-tuesday/    Update on 24 Jul 2021:  ""In an effort to combat the recent spike in COVID-19 cases, the Government of Barbados will be extending the curfew for another two weeks.""  http://web.archive.org/web/20220903073448/https://gisbarbados.gov.bb/blog/pm-curfew-extended-but-no-lockdown/"
Barbados,BRB,20210725,20211214,C6: Stay at home requirements,2,1,
Barbados,BRB,20210817,20210828,C4: Restrictions on gatherings,2,1,"Meetings may resume provided they comply with health protocols. Such gatherings are limited to 100 people.    https://web.archive.org/web/20210828125157/https://www.garda.com/crisis24/news-alerts/517646/barbados-authorities-extend-covid-19-related-curfew-and-most-restrictions-through-at-least-sept-5-update-35"
Barbados,BRB,20210817,20211214,C8: International travel controls,2,,"Unvaccinated persons with a valid negative COVID-19 PCR test result will be quarantined at a designated holding hotel or approved villa at their own expense and will be monitored daily for the onset of symptoms. Persons will be required to take a second COVID-19 PCR test 5 days after arrival (at least 120 hours after arrival) in Barbados. Persons will typically be released once the test result is negative.  Vaccinated persons will take a COVID-19 PCR test upon arrival and must remain in quarantine until a negative test result is received.    Due to limited capacity, the government quarantine facilities which are provided free of cost and used for accommodation prior to 2nd tests will be reserved for Barbadians and permanent residents arriving in Barbados.    *https://web.archive.org/web/20210819011448/https://bb.usembassy.gov/u-s-citizen-services/covid-19-information/"
